title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,35,103,104,2,"Mercedes-Benz cars have always placed an emphasis on making life more comfortable, safer and easier for the drivers, and the EQE is no exception. The EQE is available with the Driving Assistance Plus package which features a number of technologically advanced systems that are specifically designed to keep me safe on the road.",53,327,3521,"Mercedes-Benz cars have always placed an emphasis on making life more comfortable, safer and easier for the drivers, and the EQE is no exception. The EQE is available with the Driving Assistance Plus package which features a number of technologically advanced systems that are specifically designed to keep me safe on the road.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,36,105,107,3,With the Active Distance Assist Discronic I can set a desired distance between my car and the car driving ahead of me and all of this can be maintained by the system. An advanced technology that offers increased safety at night is digital light. Thanks to a resolution of 1.3 million pixels on each side the EQE's headlamps are constantly adjusting themselves in order to create optimal lighting conditions for every driving situation.,74,435,3522,With the Active Distance Assist Discronic I can set a desired distance between my car and the car driving ahead of me and all of this can be maintained by the system. An advanced technology that offers increased safety at night is digital light. Thanks to a resolution of 1.3 million pixels on each side the EQE's headlamps are constantly adjusting themselves in order to create optimal lighting conditions for every driving situation.,12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,37,108,110,3,"The light that both headlamps put out is as sharp and precise as an HD projector. That's pretty incredible. And as if that's not impressive enough, the system can also project symbols, animations and guidelines onto the road in front of you.",42,241,3523,"The light that both headlamps put out is as sharp and precise as an HD projector. That's pretty incredible. And as if that's not impressive enough, the system can also project symbols, animations and guidelines onto the road in front of you.",-1
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,38,111,113,3,"If parallel parking isn't your forte, then worry not, as the EQE comes equipped with Active Parking Assist. As well as finding you a parking space, this very cool system can also assist you when it comes to reversing into a parking space, lending a helping hand when it comes to steering, accelerating, braking, and changing gear. Wow, that is so clever.",62,354,3524,"If parallel parking isn't your forte, then worry not, as the EQE comes equipped with Active Parking Assist. As well as finding you a parking space, this very cool system can also assist you when it comes to reversing into a parking space, lending a helping hand when it comes to steering, accelerating, braking, and changing gear. Wow, that is so clever.",6
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,39,114,116,3,"It takes a bit of getting used to, but it is incredibly useful. Now we're going to look at some more aspects of the EQE, namely the digital world of Mercedes me and the amazingly straightforward charging process. Let's go.",40,222,3525,"It takes a bit of getting used to, but it is incredibly useful. Now we're going to look at some more aspects of the EQE, namely the digital world of Mercedes me and the amazingly straightforward charging process. Let's go.",8
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,40,117,118,2,"Mercedes me is the digital world around your Mercedes and of course the new EQE comes with all of this impressive systems connected technology functions including the ability to really personalise it. As well as providing easy access to a portfolio of services specific to Mercedes EQ electric vehicles, Mercedes me also lets you personalise certain aspects of your EQE ownership experience.",62,391,3526,"Mercedes me is the digital world around your Mercedes and of course the new EQE comes with all of this impressive systems connected technology functions including the ability to really personalise it. As well as providing easy access to a portfolio of services specific to Mercedes EQ electric vehicles, Mercedes me also lets you personalise certain aspects of your EQE ownership experience.",12
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,41,119,121,3,"And this is a really useful feature when another family member uses the car and has to change the seat. Hey Mercedes, how may I help you? Load my personal profile.",31,163,3527,"And this is a really useful feature when another family member uses the car and has to change the seat. Hey Mercedes, how may I help you? Load my personal profile.",-1
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,42,122,124,3,"All right, your profile is loading. And if you're just after a little bit of fun, you can now play a great range of mini games from both of the front seats. Now don't tell anyone, but I'm just addicted to Shuffle Park.",43,218,3528,"All right, your profile is loading. And if you're just after a little bit of fun, you can now play a great range of mini games from both of the front seats. Now don't tell anyone, but I'm just addicted to Shuffle Park.",10
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,43,125,127,3,"And here's the most helpful aspect of Mercedes me the charging process for the EQE has been made as simple and straightforward as possible. With Mercedes me charge I have easy access to one of the world's biggest charging networks including the high-performance charging stations of the IONITY network. Here, EQE customers benefit from discounted charging rates via Mercedes me Charge for the first full year of ownership.",68,422,3529,"And here's the most helpful aspect of Mercedes me the charging process for the EQE has been made as simple and straightforward as possible. With Mercedes me charge I have easy access to one of the world's biggest charging networks including the high-performance charging stations of the IONITY network. Here, EQE customers benefit from discounted charging rates via Mercedes me Charge for the first full year of ownership.",8
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,44,128,130,3,"By using the new filtering function in the Mercedes me App, I can find charging stations that suit my personal needs wherever I happen to be on my journey. Whether I'm driving on the highway or taking a rest in a parking lot. And the same functionality is also available within the MBUX.",53,287,3530,"By using the new filtering function in the Mercedes me App, I can find charging stations that suit my personal needs wherever I happen to be on my journey. Whether I'm driving on the highway or taking a rest in a parking lot. And the same functionality is also available within the MBUX.",8
Mercedes-Benz Scenic Test Drive of the Innovative New EQE (1080p_25fps_H264-128kbit_AAC),74,45,131,133,3,Green charging is also included in Mercedes me Charge and this charge really is green. Mercedes-Benz ensures that electricity from renewable sources will subsequently be fed back into the grid for all quantities charged via Mercedes me Charge. You can find plug-and-charge capable charging stations via the filtering function I mentioned earlier.,53,346,3531,Green charging is also included in Mercedes me Charge and this charge really is green. Mercedes-Benz ensures that electricity from renewable sources will subsequently be fed back into the grid for all quantities charged via Mercedes me Charge. You can find plug-and-charge capable charging stations via the filtering function I mentioned earlier.,8
