title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,6,16,18,3,"What if I go faster? Whee! Oh, too fast.",9,40,3421,"What if I go faster? Whee! Oh, too fast.",0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,7,19,21,3,I just switched to sustain mode. I was in stealth mode. Haven't tried sport mode yet.,16,85,3422,I just switched to sustain mode. I was in stealth mode. Haven't tried sport mode yet.,0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,8,22,24,3,"We are now in sport mode. I'm just gonna give it one little push, one small push. Designed, engineered, and assembled in Southern California, with the GT Revero, you can enjoy up to 80 miles of pure electric driving range, which can extend to 360 miles by the three-cylinder on-board generator.",51,294,3423,"We are now in sport mode. I'm just gonna give it one little push, one small push. Designed, engineered, and assembled in Southern California, with the GT Revero, you can enjoy up to 80 miles of pure electric driving range, which can extend to 360 miles by the three-cylinder on-board generator.",0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,9,25,27,3,"The latest in ADAS technology enhances the driving experience while providing an increased level of safety. From blind spot monitoring, lane keep of centering, and emergency braking to active cruise control, the Revero GT delivers enhanced and intuitive protection. All right, we are now back and I have to return the car but I had the absolute best time and I will say that that tiny little road trip was well worth it.",73,420,3424,"The latest in ADAS technology enhances the driving experience while providing an increased level of safety. From blind spot monitoring, lane keep of centering, and emergency braking to active cruise control, the Revero GT delivers enhanced and intuitive protection. All right, we are now back and I have to return the car but I had the absolute best time and I will say that that tiny little road trip was well worth it.",0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,10,28,29,2,So thank you so much to Karma Automotive for lending me the car and also partnering with me on this video. I had the best time and thank you guys so much for watching and I'll see you again soon.,40,195,3425,So thank you so much to Karma Automotive for lending me the car and also partnering with me on this video. I had the best time and thank you guys so much for watching and I'll see you again soon.,0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,1,1,3,3,"It's a great day for Karma Automotive, the opportunity to have our very first customer come, join Jack and I on a plant tour, see the entire operation, and then drive off with his very own vehicle as our first customer. Chris, welcome to Karma. Thank you.",47,255,3426,"It's a great day for Karma Automotive, the opportunity to have our very first customer come, join Jack and I on a plant tour, see the entire operation, and then drive off with his very own vehicle as our first customer. Chris, welcome to Karma. Thank you.",0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,2,4,6,3,"So we're in General Assembly right now. We're going to walk to the far end of the plant, which is the body shop, and we'll take you through the whole process right up to the unveiling of your vehicle, which is on the end of our line. I'm excited.",49,246,3427,"So we're in General Assembly right now. We're going to walk to the far end of the plant, which is the body shop, and we'll take you through the whole process right up to the unveiling of your vehicle, which is on the end of our line. I'm excited.",0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,3,7,9,3,"Today, we actually had our first customer here and Moreno Valley Assembly Plant to not only see their car being built, but to accept their car off of our factory floor. This was a culmination of everything that we've done for two years. It's beautiful.",45,252,3428,"Today, we actually had our first customer here and Moreno Valley Assembly Plant to not only see their car being built, but to accept their car off of our factory floor. This was a culmination of everything that we've done for two years. It's beautiful.",0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,4,10,12,3,"I love the shape of it. This is what our people have really wanted to see. The customer taking away all that hard work, all that passion, all the quality that they put into this vehicle.",36,186,3429,"I love the shape of it. This is what our people have really wanted to see. The customer taking away all that hard work, all that passion, all the quality that they put into this vehicle.",0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,5,13,15,3,Today is a very special day. It's a culmination of many years of hard work and now finally to the point where we're building and delivering cars to customers. Your car is just about ready to come off.,38,200,3430,Today is a very special day. It's a culmination of many years of hard work and now finally to the point where we're building and delivering cars to customers. Your car is just about ready to come off.,0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,6,16,18,3,"Oh my god, I can't wait. What was great about today was having the customer here in front of the entire plant being handed the keys. and being able to drive off.",32,161,3431,"Oh my god, I can't wait. What was great about today was having the customer here in front of the entire plant being handed the keys. and being able to drive off.",0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,7,19,21,3,"One, two, three! That is a unique experience that almost no one in this country who buys exotic vehicles has had the opportunity to experience. I have to tell you, I've bought a lot of cars.",36,190,3432,"One, two, three! That is a unique experience that almost no one in this country who buys exotic vehicles has had the opportunity to experience. I have to tell you, I've bought a lot of cars.",0
Karma Karma Revero 2018 ¦ First Customer Delivery ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),115,8,22,23,2,I've never ever had something like this happen before. Thank you guys so much.,14,78,3433,I've never ever had something like this happen before. Thank you guys so much.,0
Karma Karma Revero GT goldRush Rally Eleven; Custom Wrapped for a Party on Wheels ¦ Karma Automotive (1080p_24fps_H264-128kbit_AAC),116,1,1,3,3,"We in design got the opportunity to do this sort of one-off design, wrap design for the Gold Rush Rally. The timeline was super short, so we just had to kind of focus very quickly on turning an idea from pretty conceptual to actually executing it on the car. Seeing your designs come out in such a short time, it's pretty amazing.",62,330,3434,"We in design got the opportunity to do this sort of one-off design, wrap design for the Gold Rush Rally. The timeline was super short, so we just had to kind of focus very quickly on turning an idea from pretty conceptual to actually executing it on the car. Seeing your designs come out in such a short time, it's pretty amazing.",0
